StockCode,InvoiceYearMonth,Country,total_quantity,avg_price_monthly,price_change,log_total_quantity
20707,2011-05-01,United Kingdom,48,1.005,0.10236842105263144,3.8918202981106265
20707,2011-06-01,United Kingdom,71,0.8654929577464788,-0.13950704225352106,4.276666119016055
20707,2011-07-01,United Kingdom,79,0.9021518987341772,0.036658940987698396,4.382026634673881
20707,2011-08-01,United Kingdom,25,1.0968,0.19464810126582277,3.258096538021482
20707,2011-09-01,United Kingdom,4,2.1575,1.0607000000000002,1.6094379124341003
20707,2011-10-01,United Kingdom,17,1.4005882352941177,-0.7569117647058825,2.8903717578961645
20707,2011-11-01,United Kingdom,16,1.4768750000000002,0.07628676470588247,2.833213344056216
20707,2011-12-01,United Kingdom,1,2.46,0.9831249999999998,0.6931471805599453
20711,2011-02-01,Italy,10,1.95,0.0,2.3978952727983707
20711,2011-05-01,Italy,20,2.08,0.13000000000000012,3.044522437723423
20711,2011-10-01,Italy,20,2.08,0.0,3.044522437723423
20711,2011-04-01,Netherlands,100,1.65,0.0,4.61512051684126
20711,2011-09-01,Netherlands,20,2.08,0.43000000000000016,3.044522437723423
20711,2010-12-01,United Kingdom,293,2.487815699658703,0.0,5.683579767338681
20711,2011-01-01,United Kingdom,559,1.9383005366726296,-0.5495151629860733,6.327936783729195
20711,2011-02-01,United Kingdom,486,2.2088888888888887,0.2705883522162591,6.18826412308259
20711,2011-03-01,United Kingdom,1112,1.8481115107913668,-0.36077737809752186,7.014814351275545
20711,2011-04-01,United Kingdom,111,2.511531531531532,0.663420020740165,4.718498871295094
20711,2011-05-01,United Kingdom,490,2.3256122448979597,-0.18591928663357216,6.19644412779452
20711,2011-06-01,United Kingdom,248,2.7731451612903224,0.4475329163923627,5.517452896464707
20711,2011-07-01,United Kingdom,191,2.766910994764398,-0.006234166525924234,5.2574953720277815
20711,2011-08-01,United Kingdom,241,2.726473029045643,-0.04043796571875502,5.488937726156687
20711,2011-09-01,United Kingdom,411,2.1750121654501218,-0.5514608635955214,6.021023349349527
20711,2011-10-01,United Kingdom,134,2.967313432835821,0.7923012673856991,4.90527477843843
20711,2011-11-01,United Kingdom,381,2.1914173228346456,-0.7758961100011752,5.945420608606575
20711,2011-12-01,United Kingdom,1,4.13,1.9385826771653543,0.6931471805599453
20712,2011-01-01,Australia,10,1.95,0.0,2.3978952727983707
20712,2011-10-01,Australia,20,2.08,0.13000000000000012,3.044522437723423
20712,2011-01-01,Belgium,10,1.95,0.0,2.3978952727983707
20712,2011-03-01,Belgium,10,1.95,0.0,2.3978952727983707
20712,2011-04-01,Belgium,10,1.95,0.0,2.3978952727983707
20712,2011-05-01,Belgium,10,2.08,0.13000000000000012,2.3978952727983707
20712,2011-06-01,Belgium,10,2.08,0.0,2.3978952727983707
20712,2011-09-01,Belgium,10,2.08,0.0,2.3978952727983707
20712,2011-10-01,Belgium,10,2.08,0.0,2.3978952727983707
20712,2011-03-01,EIRE,10,1.95,0.0,2.3978952727983707
20712,2011-08-01,EIRE,20,2.08,0.13000000000000012,3.044522437723423
20712,2011-09-01,EIRE,10,2.08,0.0,2.3978952727983707
20712,2011-11-01,EIRE,10,2.08,0.0,2.3978952727983707
20712,2011-12-01,EIRE,10,2.08,0.0,2.3978952727983707
20712,2011-01-01,France,10,1.95,0.0,2.3978952727983707
20712,2011-02-01,France,20,1.95,0.0,3.044522437723423
20712,2011-03-01,France,10,1.95,0.0,2.3978952727983707
20712,2011-05-01,France,30,2.08,0.13000000000000012,3.4339872044851463
20712,2011-06-01,France,40,2.08,0.0,3.713572066704308
20712,2011-07-01,France,20,2.08,0.0,3.044522437723423
20712,2011-08-01,France,30,2.08,0.0,3.4339872044851463
20712,2011-09-01,France,40,2.08,0.0,3.713572066704308
20712,2011-10-01,France,30,2.08,0.0,3.4339872044851463
20712,2011-11-01,France,60,2.08,0.0,4.110873864173311
20712,2011-12-01,France,10,2.08,0.0,2.3978952727983707
20712,2010-12-01,Germany,50,1.95,0.0,3.9318256327243257
20712,2011-01-01,Germany,10,1.95,0.0,2.3978952727983707
20712,2011-02-01,Germany,10,1.95,0.0,2.3978952727983707
20712,2011-03-01,Germany,50,1.95,0.0,3.9318256327243257
20712,2011-04-01,Germany,50,2.0540000000000003,0.10400000000000031,3.9318256327243257
20712,2011-05-01,Germany,30,2.08,0.0259999999999998,3.4339872044851463
20712,2011-06-01,Germany,52,2.08,0.0,3.970291913552122
20712,2011-07-01,Germany,40,2.08,0.0,3.713572066704308
20712,2011-08-01,Germany,50,2.08,0.0,3.9318256327243257
20712,2011-09-01,Germany,50,2.08,0.0,3.9318256327243257
20712,2011-10-01,Germany,90,2.08,0.0,4.51085950651685
20712,2011-11-01,Germany,62,2.08,0.0,4.143134726391533
20712,2011-12-01,Germany,10,2.08,0.0,2.3978952727983707
20712,2011-02-01,Italy,10,1.95,0.0,2.3978952727983707
20712,2011-04-01,Italy,20,2.08,0.13000000000000012,3.044522437723423
20712,2011-05-01,Italy,10,2.08,0.0,2.3978952727983707
20712,2011-10-01,Italy,10,2.08,0.0,2.3978952727983707
20712,2011-03-01,Netherlands,300,1.65,0.0,5.707110264748875
20712,2011-04-01,Netherlands,100,1.65,0.0,4.61512051684126
20712,2011-05-01,Netherlands,200,1.79,0.14000000000000012,5.303304908059076
20712,2011-06-01,Netherlands,200,1.79,0.0,5.303304908059076
20712,2011-08-01,Netherlands,300,1.79,0.0,5.707110264748875
20712,2011-09-01,Netherlands,100,1.79,0.0,4.61512051684126
20712,2011-10-01,Netherlands,200,1.79,0.0,5.303304908059076
20712,2011-11-01,Netherlands,100,1.79,0.0,4.61512051684126
20712,2010-12-01,Spain,10,1.95,0.0,2.3978952727983707
20712,2011-03-01,Spain,10,1.95,0.0,2.3978952727983707
20712,2011-09-01,Spain,10,2.08,0.13000000000000012,2.3978952727983707
20712,2011-10-01,Spain,10,2.08,0.0,2.3978952727983707
20712,2011-01-01,Switzerland,40,1.95,0.0,3.713572066704308
20712,2011-05-01,Switzerland,10,2.08,0.13000000000000012,2.3978952727983707
20712,2011-07-01,Switzerland,10,2.08,0.0,2.3978952727983707
20712,2011-09-01,Switzerland,100,1.79,-0.29000000000000004,4.61512051684126
20712,2010-12-01,United Kingdom,312,2.613141025641025,0.0,5.746203190540153
20712,2011-01-01,United Kingdom,387,2.59953488372093,-0.013606141920095016,5.961005339623274
20712,2011-02-01,United Kingdom,348,2.415057471264368,-0.18447741245656202,5.855071922202427
20712,2011-03-01,United Kingdom,982,2.0783503054989816,-0.3367071657653864,6.890609120147166
20712,2011-04-01,United Kingdom,217,2.7104147465437785,0.6320644410447969,5.384495062789089
20712,2011-05-01,United Kingdom,612,2.3343300653594774,-0.37608468118430105,6.418364935936212
20712,2011-06-01,United Kingdom,560,2.5145535714285714,0.18022350606909399,6.329720905522696
20712,2011-07-01,United Kingdom,565,2.377699115044248,-0.13685445638432325,6.338594078203183
20712,2011-08-01,United Kingdom,574,2.8153658536585366,0.4376667386142885,6.354370040797351
20712,2011-09-01,United Kingdom,824,2.354089805825242,-0.46127604783329446,6.715383386334681
20712,2011-10-01,United Kingdom,829,2.3149215922798554,-0.0391682135453868,6.721425700790643
20712,2011-11-01,United Kingdom,510,2.426862745098039,0.11194115281818373,6.236369590203704
20712,2011-12-01,United Kingdom,126,3.023650793650794,0.5967880485527548,4.844187086458591
20713,2011-02-01,Austria,10,1.95,0.0,2.3978952727983707
20713,2011-08-01,Austria,10,2.08,0.13000000000000012,2.3978952727983707
20713,2011-03-01,Belgium,10,1.95,0.0,2.3978952727983707
20713,2011-09-01,Belgium,10,2.08,0.13000000000000012,2.3978952727983707
20713,2011-03-01,Denmark,20,1.95,0.0,3.044522437723423
20713,2011-09-01,Denmark,100,1.79,-0.15999999999999992,4.61512051684126
20713,2011-03-01,EIRE,20,1.95,0.0,3.044522437723423
20713,2011-08-01,EIRE,20,2.08,0.13000000000000012,3.044522437723423
20713,2011-03-01,France,2,1.95,0.0,1.0986122886681098
20713,2011-10-01,France,3,2.08,0.13000000000000012,1.3862943611198906
20713,2010-12-01,Germany,10,1.95,0.0,2.3978952727983707
20713,2011-01-01,Germany,10,1.95,0.0,2.3978952727983707
20713,2011-03-01,Germany,20,1.95,0.0,3.044522437723423
20713,2011-06-01,Germany,10,2.08,0.13000000000000012,2.3978952727983707
20713,2011-07-01,Germany,10,2.08,0.0,2.3978952727983707
20713,2011-08-01,Germany,40,2.08,0.0,3.713572066704308
20713,2011-09-01,Germany,10,2.08,0.0,2.3978952727983707
20713,2011-10-01,Germany,10,2.08,0.0,2.3978952727983707
20713,2011-11-01,Germany,3,2.08,0.0,1.3862943611198906
20713,2011-02-01,Netherlands,200,1.65,0.0,5.303304908059076
20713,2011-06-01,Netherlands,200,1.79,0.14000000000000012,5.303304908059076
20713,2011-08-01,Netherlands,100,1.79,0.0,4.61512051684126
20713,2011-09-01,Netherlands,210,1.803809523809524,0.013809523809523938,5.351858133476067
20713,2010-12-01,United Kingdom,485,1.947443298969072,0.0,6.186208623900494
20713,2011-01-01,United Kingdom,706,1.912407932011332,-0.0350353669577399,6.561030665896573
20713,2011-02-01,United Kingdom,630,2.097809523809524,0.18540159179819193,6.447305862541213
20713,2011-03-01,United Kingdom,1474,1.848683853459973,-0.24912567034955102,7.29641326877392
20713,2011-06-01,United Kingdom,679,1.9030486008836525,0.05436474742367947,6.522092798170152
20713,2011-07-01,United Kingdom,1095,2.0058447488584474,0.10279614797479497,6.999422467507961
20713,2011-08-01,United Kingdom,1538,2.043101430429129,0.037256681570681405,7.338888133838879
20713,2011-09-01,United Kingdom,1567,2.2001021059349077,0.1570006755057789,7.357556200910353
20713,2011-10-01,United Kingdom,962,2.019968814968815,-0.18013329096609265,6.870053411798126
20713,2011-11-01,United Kingdom,677,2.3058493353028062,0.28588052033399114,6.519147287940395
20713,2011-12-01,United Kingdom,502,2.0608764940239044,-0.24497284127890184,6.220590170099739
20716,2010-12-01,United Kingdom,19,1.581578947368421,0.0,2.995732273553991
20716,2011-01-01,United Kingdom,22,1.4172727272727272,-0.16430622009569373,3.1354942159291497
20716,2011-02-01,United Kingdom,45,1.276888888888889,-0.14038383838383828,3.828641396489095
20716,2011-03-01,United Kingdom,68,1.2855882352941177,0.008699346405228736,4.23410650459726
20716,2011-04-01,United Kingdom,119,1.082857142857143,-0.20273109243697474,4.787491742782046
20716,2011-05-01,United Kingdom,67,0.8864179104477612,-0.19643923240938177,4.219507705176107
20716,2011-06-01,United Kingdom,17,1.2658823529411765,0.37946444249341527,2.8903717578961645
20717,2011-01-01,Switzerland,20,1.25,0.0,3.044522437723423
20717,2011-05-01,Switzerland,10,1.25,0.0,2.3978952727983707
20717,2011-06-01,Switzerland,100,1.06,-0.18999999999999995,4.61512051684126
20717,2011-10-01,Switzerland,20,1.25,0.18999999999999995,3.044522437723423
20717,2010-12-01,United Kingdom,135,1.4315555555555557,0.0,4.912654885736052
20717,2011-01-01,United Kingdom,580,0.928310344827586,-0.5032452107279697,6.364750756851911
20717,2011-02-01,United Kingdom,67,1.7737313432835822,0.8454209984559962,4.219507705176107
20717,2011-03-01,United Kingdom,173,1.5507514450867057,-0.22297989819687647,5.159055299214529
20717,2011-04-01,United Kingdom,112,1.3688392857142857,-0.18191215937242,4.727387818712341
20717,2011-05-01,United Kingdom,275,1.242509090909091,-0.1263301948051947,5.62040086571715
20717,2011-06-01,United Kingdom,152,1.4569736842105263,0.2144645933014353,5.030437921392435
20717,2011-07-01,United Kingdom,203,1.3028078817733992,-0.15416580243712708,5.318119993844216
20717,2011-08-01,United Kingdom,126,1.3172222222222223,0.01441434044882306,4.844187086458591
20717,2011-09-01,United Kingdom,71,1.5908450704225352,0.2736228482003129,4.276666119016055
20717,2011-10-01,United Kingdom,95,1.402842105263158,-0.1880029651593773,4.564348191467836
20717,2011-11-01,United Kingdom,194,1.4059278350515465,0.0030857297883886137,5.272999558563747
20717,2011-12-01,United Kingdom,18,1.9894444444444448,0.5835166093928983,2.9444389791664403
20718,2010-12-01,United Kingdom,262,2.2741221374045804,0.0,5.572154032177765
20718,2011-01-01,United Kingdom,191,1.7610994764397907,-0.5130226609647897,5.2574953720277815
20718,2011-02-01,United Kingdom,327,1.2103975535168197,-0.550701922922971,5.793013608384144
20718,2011-03-01,United Kingdom,353,1.1826062322946176,-0.02779132122220207,5.869296913133774
20718,2011-04-01,United Kingdom,214,1.2991121495327105,0.1165059172380929,5.3706380281276624
20718,2011-05-01,United Kingdom,391,1.3336061381074171,0.03449398857470665,5.971261839790462
20718,2011-06-01,United Kingdom,506,1.271383399209486,-0.06222273889793106,6.2285110035911835
20718,2011-07-01,United Kingdom,196,1.4802040816326532,0.2088206824231671,5.2832037287379885
20718,2011-08-01,United Kingdom,282,1.47645390070922,-0.003750180923433266,5.645446897643238
20718,2011-09-01,United Kingdom,232,1.5321120689655172,0.055658168256297325,5.4510384535657
20718,2011-10-01,United Kingdom,238,1.4716806722689075,-0.060431396696609685,5.476463551931511
20718,2011-11-01,United Kingdom,365,1.5535890410958906,0.08190836882698305,5.902633333401366
20718,2011-12-01,United Kingdom,193,1.3371502590673574,-0.21643878202853317,5.267858159063328
20719,2011-02-01,EIRE,10,0.85,0.0,2.3978952727983707
20719,2011-03-01,EIRE,30,0.85,0.0,3.4339872044851463
20719,2011-06-01,EIRE,110,0.7318181818181818,-0.11818181818181817,4.709530201312334
20719,2011-08-01,EIRE,10,0.85,0.11818181818181817,2.3978952727983707
20719,2011-10-01,EIRE,20,0.85,0.0,3.044522437723423
20719,2010-12-01,Germany,40,0.85,0.0,3.713572066704308
20719,2011-01-01,Germany,50,0.85,0.0,3.9318256327243257
20719,2011-02-01,Germany,60,0.85,0.0,4.110873864173311
20719,2011-03-01,Germany,80,0.85,0.0,4.394449154672439
20719,2011-04-01,Germany,70,0.85,0.0,4.2626798770413155
20719,2011-05-01,Germany,210,0.7880952380952381,-0.06190476190476191,5.351858133476067
20719,2011-06-01,Germany,70,0.85,0.06190476190476191,4.2626798770413155
20719,2011-07-01,Germany,70,0.85,0.0,4.2626798770413155
20719,2011-08-01,Germany,50,0.85,0.0,3.9318256327243257
20719,2011-09-01,Germany,70,0.85,0.0,4.2626798770413155
20719,2011-10-01,Germany,140,0.85,0.0,4.948759890378168
20719,2011-11-01,Germany,100,0.85,0.0,4.61512051684126
20719,2011-12-01,Germany,10,0.85,0.0,2.3978952727983707
20719,2011-02-01,Israel,10,0.85,0.0,2.3978952727983707
20719,2011-07-01,Israel,10,0.85,0.0,2.3978952727983707
20719,2011-08-01,Israel,100,0.72,-0.13,4.61512051684126
20719,2011-09-01,Israel,10,0.85,0.13,2.3978952727983707
20719,2010-12-01,Netherlands,200,0.72,0.0,5.303304908059076
20719,2011-01-01,Netherlands,100,0.72,0.0,4.61512051684126
20719,2011-02-01,Netherlands,200,0.72,0.0,5.303304908059076
20719,2011-03-01,Netherlands,300,0.72,0.0,5.707110264748875
20719,2011-04-01,Netherlands,100,0.72,0.0,4.61512051684126
20719,2011-05-01,Netherlands,200,0.72,0.0,5.303304908059076
20719,2011-06-01,Netherlands,400,0.72,0.0,5.993961427306569
20719,2011-08-01,Netherlands,400,0.72,0.0,5.993961427306569
20719,2011-09-01,Netherlands,200,0.72,0.0,5.303304908059076
20719,2011-10-01,Netherlands,200,0.72,0.0,5.303304908059076
20719,2011-11-01,Netherlands,10,0.85,0.13,2.3978952727983707
20719,2011-01-01,Switzerland,50,0.85,0.0,3.9318256327243257
20719,2011-04-01,Switzerland,10,0.85,0.0,2.3978952727983707
20719,2011-05-01,Switzerland,30,0.85,0.0,3.4339872044851463
20719,2011-06-01,Switzerland,110,0.7318181818181818,-0.11818181818181817,4.709530201312334
20719,2011-07-01,Switzerland,10,0.85,0.11818181818181817,2.3978952727983707
20719,2011-09-01,Switzerland,110,0.7318181818181818,-0.11818181818181817,4.709530201312334
20719,2011-11-01,Switzerland,20,0.85,0.11818181818181817,3.044522437723423
20719,2010-12-01,United Kingdom,785,1.8160509554140123,0.0,6.666956792429207
20719,2011-01-01,United Kingdom,607,1.459802306425041,-0.35624864898897135,6.410174881966167
20719,2011-02-01,United Kingdom,587,1.316422487223169,-0.14337981920187204,6.376726947898627
20719,2011-03-01,United Kingdom,1160,1.4949137931034482,0.17849130588027928,7.057036981697891
20719,2011-04-01,United Kingdom,394,1.821649746192893,0.3267359530894449,5.978885764901122
20719,2011-05-01,United Kingdom,612,1.341437908496732,-0.48021183769616105,6.418364935936212
20719,2011-06-01,United Kingdom,708,1.2498587570621469,-0.09157915143458517,6.5638555265321274
20719,2011-07-01,United Kingdom,649,1.2570107858243451,0.007152028762198226,6.476972362889683
20719,2011-08-01,United Kingdom,673,1.4519613670133729,0.19495058118902775,6.513230110912307
20719,2011-09-01,United Kingdom,617,1.419643435980551,-0.03231793103282188,6.42648845745769
20719,2011-10-01,United Kingdom,568,1.725299295774648,0.30565585979409704,6.343880434126331
20719,2011-11-01,United Kingdom,804,1.7899999999999998,0.06470070422535179,6.690842277418564
20719,2011-12-01,United Kingdom,489,1.7113496932515335,-0.07865030674846629,6.194405391104672
20723,2011-02-01,Germany,10,0.85,0.0,2.3978952727983707
20723,2011-03-01,Germany,10,0.85,0.0,2.3978952727983707
20723,2011-04-01,Germany,30,0.85,0.0,3.4339872044851463
20723,2011-05-01,Germany,130,0.75,-0.09999999999999998,4.875197323201151
20723,2011-06-01,Germany,14,0.85,0.09999999999999998,2.70805020110221
20723,2011-07-01,Germany,20,0.85,0.0,3.044522437723423
20723,2011-10-01,Germany,10,0.85,0.0,2.3978952727983707
20723,2011-11-01,Germany,10,0.85,0.0,2.3978952727983707
20723,2011-02-01,Netherlands,100,0.72,0.0,4.61512051684126
20723,2011-03-01,Netherlands,200,0.72,0.0,5.303304908059076
20723,2011-06-01,Netherlands,100,0.72,0.0,4.61512051684126
20723,2011-08-01,Netherlands,300,0.72,0.0,5.707110264748875
20723,2011-11-01,Netherlands,10,0.85,0.13,2.3978952727983707
20723,2011-07-01,Switzerland,10,0.85,0.0,2.3978952727983707
20723,2011-09-01,Switzerland,100,0.72,-0.13,4.61512051684126
20723,2011-10-01,Switzerland,10,0.85,0.13,2.3978952727983707
20723,2010-12-01,United Kingdom,420,1.9137619047619048,0.0,6.042632833682381
20723,2011-01-01,United Kingdom,434,1.2800230414746545,-0.6337388632872503,6.075346031088684
20723,2011-02-01,United Kingdom,402,1.277487562189055,-0.0025354792855996067,5.998936561946683
20723,2011-03-01,United Kingdom,724,1.3354696132596684,0.057982051070613494,6.586171654854675
20723,2011-04-01,United Kingdom,568,1.087711267605634,-0.24775834565403443,6.343880434126331
20723,2011-05-01,United Kingdom,618,1.2751456310679612,0.18743436346232722,6.428105272684596
20723,2011-06-01,United Kingdom,793,1.1010718789407314,-0.17407375212722975,6.677083461247136
20723,2011-07-01,United Kingdom,697,1.230028694404591,0.12895681546385962,6.548219102762372
20723,2011-08-01,United Kingdom,828,1.3207971014492752,0.09076840704468414,6.720220155135295
20723,2011-09-01,United Kingdom,1022,1.1587181996086109,-0.1620789018406643,6.930494765951626
20723,2011-10-01,United Kingdom,605,1.639289256198347,0.4805710565897361,6.406879986069314
20723,2011-11-01,United Kingdom,916,1.5813318777292575,-0.05795737846908944,6.821107472256465
20723,2011-12-01,United Kingdom,347,2.204092219020173,0.6227603412909153,5.8522024797744745
20724,2010-12-01,Belgium,10,0.85,0.0,2.3978952727983707
20724,2011-02-01,Belgium,20,0.85,0.0,3.044522437723423
20724,2011-03-01,Belgium,110,0.7318181818181818,-0.11818181818181817,4.709530201312334
20724,2011-05-01,Belgium,20,0.85,0.11818181818181817,3.044522437723423
20724,2011-06-01,Belgium,60,0.85,0.0,4.110873864173311
20724,2011-08-01,Belgium,10,0.85,0.0,2.3978952727983707
20724,2011-10-01,Belgium,10,0.85,0.0,2.3978952727983707
20724,2011-12-01,Belgium,10,0.85,0.0,2.3978952727983707
20724,2010-12-01,Germany,30,0.85,0.0,3.4339872044851463
20724,2011-01-01,Germany,30,0.85,0.0,3.4339872044851463
20724,2011-03-01,Germany,20,0.85,0.0,3.044522437723423
20724,2011-04-01,Germany,50,0.85,0.0,3.9318256327243257
20724,2011-05-01,Germany,130,0.75,-0.09999999999999998,4.875197323201151
20724,2011-06-01,Germany,80,0.85,0.09999999999999998,4.394449154672439
20724,2011-07-01,Germany,30,0.85,0.0,3.4339872044851463
20724,2011-08-01,Germany,20,0.85,0.0,3.044522437723423
20724,2011-09-01,Germany,70,0.85,0.0,4.2626798770413155
20724,2011-10-01,Germany,50,0.85,0.0,3.9318256327243257
20724,2011-11-01,Germany,50,0.85,0.0,3.9318256327243257
20724,2011-12-01,Germany,10,0.85,0.0,2.3978952727983707
20724,2011-02-01,Israel,10,0.85,0.0,2.3978952727983707
20724,2011-08-01,Israel,100,0.72,-0.13,4.61512051684126
20724,2011-01-01,Switzerland,10,0.85,0.0,2.3978952727983707
20724,2011-05-01,Switzerland,30,0.85,0.0,3.4339872044851463
20724,2011-06-01,Switzerland,100,0.72,-0.13,4.61512051684126
20724,2011-09-01,Switzerland,100,0.72,0.0,4.61512051684126
20724,2011-10-01,Switzerland,30,0.85,0.13,3.4339872044851463
20724,2010-12-01,United Kingdom,716,1.788687150837989,0.0,6.57507584059962
20724,2011-01-01,United Kingdom,635,1.5389291338582678,-0.2497580169797211,6.455198563340122
20724,2011-02-01,United Kingdom,786,1.1272264631043256,-0.4117026707539422,6.668228248417403
20724,2011-03-01,United Kingdom,1238,1.4303473344103392,0.3031208713060136,7.122059881629142
20724,2011-04-01,United Kingdom,708,1.2915960451977402,-0.13875128921259905,6.5638555265321274
20724,2011-05-01,United Kingdom,760,1.4072894736842103,0.11569342848647013,6.634633357861686
20724,2011-06-01,United Kingdom,1102,1.1343920145190562,-0.27289745916515407,7.005789019253503
20724,2011-07-01,United Kingdom,956,1.115428870292887,-0.018963144226169293,6.863803391452954
20724,2011-08-01,United Kingdom,1292,1.269078947368421,0.15365007707553402,7.164720378771857
20724,2011-09-01,United Kingdom,1479,1.1607437457741718,-0.10833520159424914,7.299797366758161
20724,2011-10-01,United Kingdom,1230,1.4043739837398372,0.2436302379656654,7.115582126184454
20724,2011-11-01,United Kingdom,1834,1.554432933478735,0.15005894973889777,7.51479976048867
20724,2011-12-01,United Kingdom,807,1.7216356877323422,0.1672027542536072,6.694562058521095
20725,2010-12-01,Australia,10,1.65,0.0,2.3978952727983707
20725,2011-04-01,Australia,30,1.65,0.0,3.4339872044851463
20725,2011-06-01,Australia,100,1.45,-0.19999999999999996,4.61512051684126
20725,2011-07-01,Australia,21,1.65,0.19999999999999996,3.091042453358316
20725,2011-08-01,Australia,10,1.65,0.0,2.3978952727983707
20725,2011-09-01,Australia,10,1.65,0.0,2.3978952727983707
20725,2011-11-01,Australia,100,1.45,-0.19999999999999996,4.61512051684126
20725,2010-12-01,EIRE,10,1.65,0.0,2.3978952727983707
20725,2011-01-01,EIRE,200,1.45,-0.19999999999999996,5.303304908059076
20725,2011-02-01,EIRE,32,1.65,0.19999999999999996,3.4965075614664802
20725,2011-04-01,EIRE,10,1.65,0.0,2.3978952727983707
20725,2011-05-01,EIRE,70,1.65,0.0,4.2626798770413155
20725,2011-06-01,EIRE,20,1.65,0.0,3.044522437723423
20725,2011-07-01,EIRE,120,1.4833333333333334,-0.16666666666666652,4.795790545596741
20725,2011-08-01,EIRE,10,1.65,0.16666666666666652,2.3978952727983707
20725,2011-09-01,EIRE,200,1.45,-0.19999999999999996,5.303304908059076
20725,2011-10-01,EIRE,20,1.65,0.19999999999999996,3.044522437723423
20725,2011-11-01,EIRE,10,1.65,0.0,2.3978952727983707
20725,2011-01-01,Germany,40,1.65,0.0,3.713572066704308
20725,2011-04-01,Germany,10,1.65,0.0,2.3978952727983707
20725,2011-05-01,Germany,150,1.5166666666666666,-0.1333333333333333,5.017279836814924
20725,2011-06-01,Germany,13,1.65,0.1333333333333333,2.6390573296152584
20725,2011-07-01,Germany,40,1.65,0.0,3.713572066704308
20725,2011-08-01,Germany,20,1.65,0.0,3.044522437723423
20725,2011-09-01,Germany,20,1.65,0.0,3.044522437723423
20725,2011-10-01,Germany,20,1.65,0.0,3.044522437723423
20725,2011-02-01,Japan,100,1.45,0.0,4.61512051684126
20725,2011-05-01,Japan,50,1.65,0.19999999999999996,3.9318256327243257
20725,2010-12-01,Spain,70,1.65,0.0,4.2626798770413155
20725,2011-01-01,Spain,4,1.65,0.0,1.6094379124341003
20725,2011-03-01,Spain,50,1.65,0.0,3.9318256327243257
20725,2011-04-01,Spain,10,1.65,0.0,2.3978952727983707
20725,2011-06-01,Spain,22,1.65,0.0,3.1354942159291497
20725,2011-07-01,Spain,110,1.4681818181818185,-0.18181818181818143,4.709530201312334
20725,2010-12-01,United Kingdom,582,2.0616666666666665,0.0,6.368187186350492
20725,2011-01-01,United Kingdom,1134,1.625352733686067,-0.4363139329805996,7.034387929915503
20725,2011-02-01,United Kingdom,866,1.832933025404157,0.20758029171809,6.7650389767805414
20725,2011-03-01,United Kingdom,1322,1.8460438729198183,0.013110847515661384,7.187657164114956
20725,2011-04-01,United Kingdom,975,2.2148102564102565,0.3687663834904382,6.883462586413092
20725,2011-05-01,United Kingdom,1500,1.9109533333333333,-0.30385692307692325,7.313886831633462
20725,2011-06-01,United Kingdom,1223,2.027301717089125,0.1163483837557917,7.1098794630722715
20725,2011-07-01,United Kingdom,1312,1.736379573170732,-0.2909221439183929,7.180069874302796
20725,2011-08-01,United Kingdom,1864,1.9081062231759656,0.17172665000523346,7.5310163320779155
20725,2011-09-01,United Kingdom,1183,1.7897041420118345,-0.11840208116413109,7.076653815443951
20725,2011-10-01,United Kingdom,1051,2.2095623215984777,0.4198581795866432,6.9584483932976555
20725,2011-11-01,United Kingdom,1632,2.101997549019608,-0.10756477257886976,7.398174092970465
20725,2011-12-01,United Kingdom,367,1.980517711171662,-0.1214798378479458,5.908082938168931
20726,2011-01-01,Australia,20,1.65,0.0,3.044522437723423
20726,2011-02-01,Australia,100,1.45,-0.19999999999999996,4.61512051684126
20726,2011-04-01,Australia,10,1.65,0.19999999999999996,2.3978952727983707
20726,2011-08-01,Australia,110,1.4681818181818185,-0.18181818181818143,4.709530201312334
20726,2011-09-01,Australia,30,1.65,0.18181818181818143,3.4339872044851463
20726,2011-01-01,Germany,30,1.65,0.0,3.4339872044851463
20726,2011-02-01,Germany,20,1.65,0.0,3.044522437723423
20726,2011-03-01,Germany,10,1.65,0.0,2.3978952727983707
20726,2011-04-01,Germany,40,1.65,0.0,3.713572066704308
20726,2011-05-01,Germany,180,1.538888888888889,-0.11111111111111094,5.198497031265826
20726,2011-06-01,Germany,23,1.65,0.11111111111111094,3.1780538303479458
20726,2011-07-01,Germany,40,1.65,0.0,3.713572066704308
20726,2011-08-01,Germany,30,1.65,0.0,3.4339872044851463
20726,2011-09-01,Germany,70,1.65,0.0,4.2626798770413155
20726,2011-10-01,Germany,70,1.65,0.0,4.2626798770413155
20726,2011-11-01,Germany,20,1.65,0.0,3.044522437723423
20726,2010-12-01,Portugal,20,1.65,0.0,3.044522437723423
20726,2011-01-01,Portugal,20,1.65,0.0,3.044522437723423
20726,2011-05-01,Portugal,3,1.6499999999999997,-2.220446049250313e-16,1.3862943611198906
20726,2011-08-01,Portugal,10,1.65,2.220446049250313e-16,2.3978952727983707
20726,2010-12-01,United Kingdom,301,2.559235880398671,0.0,5.71042701737487
20726,2011-01-01,United Kingdom,447,2.126129753914989,-0.4331061264836822,6.104793232414985
20726,2011-02-01,United Kingdom,215,1.7192093023255814,-0.4069204515894074,5.375278407684165
20726,2011-03-01,United Kingdom,833,1.6691476590636256,-0.050061643261955835,6.726233402358747
20726,2011-04-01,United Kingdom,360,2.14875,0.47960234093637455,5.8888779583328805
