StockCode,InvoiceYearMonth,Country,total_quantity,avg_price_monthly
20749,2011-05,United Kingdom,109,6.71697247706422
20749,2011-06,United Kingdom,38,8.178421052631577
20749,2011-07,United Kingdom,57,7.4285964912280695
20749,2011-08,United Kingdom,95,7.343684210526315
20749,2011-09,United Kingdom,119,7.362100840336134
20749,2011-10,United Kingdom,108,7.141481481481481
20749,2011-11,United Kingdom,248,6.800645161290322
20749,2011-12,United Kingdom,143,6.600909090909091
20749,2011-07,Unspecified,2,7.95
20749,2011-11,Unspecified,4,7.95
20750,2011-03,Australia,2,7.95
20750,2011-09,Australia,2,7.95
20750,2011-10,Austria,2,7.95
20750,2011-04,Belgium,4,7.95
20750,2011-06,Belgium,14,6.578571428571428
20750,2011-09,Belgium,4,7.95
20750,2011-11,Belgium,2,7.95
20750,2011-12,Belgium,2,7.95
20750,2011-01,Channel Islands,2,7.95
20750,2011-10,Cyprus,4,7.95
20750,2011-02,Denmark,6,7.95
20750,2011-05,Denmark,4,7.95
20750,2010-12,EIRE,4,7.95
20750,2011-03,EIRE,4,7.95
20750,2011-05,EIRE,2,7.95
20750,2011-09,EIRE,4,7.95
20750,2011-12,EIRE,4,7.95
20750,2011-03,Finland,6,7.95
20750,2011-07,Finland,10,7.95
20750,2011-08,Finland,2,7.95
20750,2011-10,Finland,2,7.95
20750,2011-12,Finland,2,7.95
20750,2010-12,France,20,7.95
20750,2011-01,France,50,7.566
20750,2011-02,France,14,7.95
20750,2011-03,France,6,7.95
20750,2011-04,France,8,7.95
20750,2011-05,France,4,7.95
20750,2011-06,France,10,7.95
20750,2011-07,France,2,7.95
20750,2011-08,France,8,7.95
20750,2011-09,France,46,7.532608695652174
20750,2011-10,France,8,7.95
20750,2011-11,France,28,7.95
20750,2011-12,France,10,7.95
20750,2010-12,Germany,4,7.95
20750,2011-01,Germany,4,7.95
20750,2011-02,Germany,6,7.95
20750,2011-03,Germany,4,7.95
20750,2011-04,Germany,18,6.883333333333333
20750,2011-06,Germany,4,7.95
20750,2011-07,Germany,6,7.95
20750,2011-08,Germany,12,7.95
20750,2011-09,Germany,4,7.95
20750,2011-10,Germany,26,7.950000000000001
20750,2011-11,Germany,8,7.95
20750,2011-12,Germany,6,7.95
20750,2011-12,Greece,2,7.95
20750,2011-04,Hong Kong,6,7.95
20750,2011-06,Hong Kong,8,7.95
20750,2011-10,Italy,4,7.95
20750,2011-11,Italy,2,7.95
20750,2011-02,Japan,24,6.349999999999999
20750,2011-04,Japan,48,6.349999999999999
20750,2011-11,Japan,48,6.349999999999999
20750,2010-12,Netherlands,48,6.349999999999999
20750,2011-01,Netherlands,72,6.35
20750,2011-05,Netherlands,48,6.349999999999999
20750,2011-06,Netherlands,12,6.349999999999999
20750,2011-08,Netherlands,12,6.349999999999999
20750,2011-09,Netherlands,12,6.349999999999999
20750,2011-11,Netherlands,12,6.349999999999999
20750,2011-07,Norway,2,7.95
20750,2011-02,Portugal,2,7.95
20750,2011-03,Portugal,6,7.95
20750,2011-04,Portugal,6,7.95
20750,2011-12,Portugal,2,7.95
20750,2011-01,Spain,12,6.349999999999999
20750,2011-04,Spain,2,7.95
20750,2011-07,Spain,4,7.95
20750,2011-10,Spain,2,7.95
20750,2011-11,Spain,2,7.95
20750,2010-12,Switzerland,2,7.95
20750,2011-01,Switzerland,6,7.95
20750,2011-02,Switzerland,4,7.95
20750,2011-04,Switzerland,2,7.95
20750,2011-08,Switzerland,6,7.95
20750,2011-09,Switzerland,2,7.95
20750,2011-10,Switzerland,12,6.349999999999999
20750,2011-11,Switzerland,12,6.349999999999999
20750,2011-10,USA,2,7.95
20750,2010-12,United Kingdom,103,7.840194174757281
20750,2011-01,United Kingdom,30,7.599333333333333
20750,2011-02,United Kingdom,71,7.138732394366197
20750,2011-03,United Kingdom,70,6.976857142857142
20750,2011-04,United Kingdom,83,7.024698795180722
20750,2011-05,United Kingdom,93,7.276451612903225
20750,2011-06,United Kingdom,43,7.705348837209302
20750,2011-07,United Kingdom,33,7.368181818181817
20750,2011-08,United Kingdom,123,6.985447154471544
20750,2011-09,United Kingdom,69,6.962753623188405
20750,2011-10,United Kingdom,60,7.294666666666667
20750,2011-11,United Kingdom,94,7.5559574468085104
20750,2011-12,United Kingdom,20,7.858
20750,2011-07,Unspecified,2,7.95
20750,2011-11,Unspecified,4,7.95
20751,2011-10,Cyprus,12,2.1
20751,2011-06,Denmark,24,2.1
20751,2010-12,EIRE,36,2.1
20751,2011-04,EIRE,12,2.1
20751,2011-05,EIRE,12,2.1
20751,2011-07,EIRE,24,2.1
20751,2011-08,EIRE,36,2.1
20751,2011-10,EIRE,12,2.1
20751,2010-12,France,1,2.1
20751,2011-09,France,12,2.1
20751,2011-04,Germany,12,2.1
20751,2010-12,Netherlands,1,2.1
20751,2011-01,Netherlands,72,1.69
20751,2011-05,Portugal,3,2.1
20751,2011-09,Portugal,12,2.1
20751,2011-01,Spain,4,2.1
20751,2010-12,United Kingdom,57,2.2850877192982457
20751,2011-01,United Kingdom,54,2.2533333333333334
20751,2011-02,United Kingdom,52,2.2561538461538464
20751,2011-03,United Kingdom,97,2.267422680412371
20751,2011-04,United Kingdom,65,2.1
20751,2011-05,United Kingdom,53,2.214905660377359
20751,2011-06,United Kingdom,122,1.8913114754098361
20751,2011-07,United Kingdom,33,2.1615151515151516
20751,2011-08,United Kingdom,48,2.1845833333333338
20751,2011-09,United Kingdom,21,2.1
20751,2011-10,United Kingdom,57,2.1356140350877197
20751,2011-11,United Kingdom,58,2.1
20751,2011-12,United Kingdom,1,2.1
20752,2010-12,EIRE,24,2.1
20752,2011-03,Finland,6,2.1
20752,2011-01,Germany,6,2.1
20752,2011-01,Netherlands,18,2.1
20752,2011-06,Netherlands,12,2.1
20752,2011-08,Netherlands,12,2.1
20752,2011-09,Netherlands,12,2.1
20752,2011-11,Portugal,2,2.1
20752,2011-01,Spain,2,2.1
20752,2011-06,Spain,4,2.1
20752,2010-12,United Kingdom,41,2.8204878048780486
20752,2011-01,United Kingdom,28,2.245
20752,2011-02,United Kingdom,11,2.653636363636364
20752,2011-03,United Kingdom,33,2.161515151515152
20752,2011-04,United Kingdom,35,2.158
20752,2011-05,United Kingdom,25,2.1
20752,2011-06,United Kingdom,36,2.1
20752,2011-07,United Kingdom,28,2.378214285714286
20752,2011-08,United Kingdom,18,2.212777777777778
20752,2011-09,United Kingdom,21,2.486666666666667
20752,2011-10,United Kingdom,17,2.2194117647058826
20752,2011-11,United Kingdom,23,2.1882608695652173
20754,2011-06,Denmark,6,2.1
20754,2010-12,EIRE,24,2.1
20754,2011-03,EIRE,78,1.7215384615384615
20754,2011-04,EIRE,72,1.69
20754,2011-05,EIRE,6,2.1
20754,2011-06,EIRE,72,1.69
20754,2011-07,EIRE,6,2.1
20754,2011-09,EIRE,72,1.69
20754,2011-03,Finland,6,2.1
20754,2011-02,Germany,6,2.1
20754,2011-03,Germany,6,2.1
20754,2011-04,Germany,6,2.1
20754,2011-07,Germany,6,2.1
20754,2011-08,Germany,12,2.1
20754,2011-08,Netherlands,12,2.1
20754,2011-09,Netherlands,12,2.1
20754,2011-05,Portugal,1,2.1
20754,2011-04,Singapore,6,2.1
20754,2011-01,Spain,2,2.1
20754,2011-08,Switzerland,6,2.1
20754,2010-12,United Kingdom,157,2.5972611464968156
20754,2011-01,United Kingdom,70,2.4815714285714288
20754,2011-02,United Kingdom,53,2.2532075471698114
20754,2011-03,United Kingdom,153,2.039738562091503
20754,2011-04,United Kingdom,133,2.1610526315789476
20754,2011-05,United Kingdom,64,2.3854687500000002
20754,2011-06,United Kingdom,151,1.998609271523179
20754,2011-07,United Kingdom,48,2.4806250000000003
20754,2011-08,United Kingdom,97,2.204639175257732
20754,2011-09,United Kingdom,25,2.2624
20754,2011-10,United Kingdom,47,2.1
20754,2011-11,United Kingdom,43,2.1
20755,2011-09,EIRE,12,0.85
20755,2011-06,Germany,12,0.85
20755,2011-10,Germany,12,0.85
20755,2011-10,Portugal,6,0.85
20755,2010-12,United Kingdom,22,1.0340909090909092
20755,2011-02,United Kingdom,45,0.85
20755,2011-03,United Kingdom,5,0.85
20755,2011-04,United Kingdom,17,0.85
20755,2011-05,United Kingdom,27,0.85
20755,2011-06,United Kingdom,9,0.85
20755,2011-08,United Kingdom,12,0.85
20755,2011-09,United Kingdom,16,0.85
20755,2011-10,United Kingdom,13,0.97
20755,2011-11,United Kingdom,87,0.9127586206896552
20755,2011-12,United Kingdom,12,0.85
20756,2011-10,Portugal,6,0.85
20756,2011-01,United Kingdom,3,0.85
20756,2011-02,United Kingdom,12,0.85
20756,2011-04,United Kingdom,4,0.85
20756,2011-06,United Kingdom,5,0.85
20756,2011-07,United Kingdom,9,0.85
20756,2011-09,United Kingdom,1,0.85
20756,2011-10,United Kingdom,10,0.85
20756,2011-11,United Kingdom,13,0.8499999999999999
20757,2010-12,United Kingdom,25,0.85
20757,2011-02,United Kingdom,27,0.85
20757,2011-03,United Kingdom,1,1.63
20757,2011-04,United Kingdom,2,0.85
20757,2011-05,United Kingdom,24,0.85
20757,2011-06,United Kingdom,5,0.85
20757,2011-07,United Kingdom,6,0.85
20757,2011-08,United Kingdom,1,1.63
20757,2011-09,United Kingdom,3,0.85
20757,2011-10,United Kingdom,13,0.9099999999999999
20757,2011-11,United Kingdom,60,0.85
20758,2010-12,United Kingdom,13,0.8500000000000001
20758,2011-01,United Kingdom,6,0.85
20758,2011-02,United Kingdom,9,0.85
20758,2011-03,United Kingdom,20,0.85
20758,2011-04,United Kingdom,12,0.85
20758,2011-05,United Kingdom,6,0.85
20758,2011-06,United Kingdom,14,0.8499999999999999
20758,2011-07,United Kingdom,9,0.85
20758,2011-08,United Kingdom,3,0.85
20758,2011-09,United Kingdom,11,0.85
20758,2011-10,United Kingdom,15,0.85
20758,2011-11,United Kingdom,37,0.8499999999999999
20758,2011-12,United Kingdom,7,0.8499999999999999
20759,2010-12,United Kingdom,5,0.85
20759,2011-01,United Kingdom,3,0.85
20759,2011-02,United Kingdom,3,0.85
20759,2011-03,United Kingdom,6,0.85
20759,2011-04,United Kingdom,3,0.85
20759,2011-05,United Kingdom,3,0.85
20759,2011-06,United Kingdom,5,0.85
20759,2011-09,United Kingdom,2,0.85
20759,2011-10,United Kingdom,7,0.8499999999999999
20759,2011-11,United Kingdom,26,0.8499999999999999
20759,2011-12,United Kingdom,1,0.85
20760,2011-10,Portugal,6,0.85
20760,2010-12,United Kingdom,4,0.85
20760,2011-02,United Kingdom,3,0.85
20760,2011-03,United Kingdom,4,0.85
20760,2011-04,United Kingdom,10,0.85
20760,2011-06,United Kingdom,8,0.85
20760,2011-09,United Kingdom,9,0.85
20760,2011-10,United Kingdom,7,0.8499999999999999
20760,2011-11,United Kingdom,18,0.85
20761,2011-09,EIRE,8,3.75
20761,2011-11,EIRE,4,3.75
20761,2011-06,Germany,4,3.75
20761,2011-10,Germany,4,3.75
20761,2011-10,Portugal,2,3.75
20761,2010-12,United Kingdom,12,4.3950000000000005
20761,2011-01,United Kingdom,6,3.75
20761,2011-02,United Kingdom,6,3.75
20761,2011-03,United Kingdom,5,5.234
20761,2011-04,United Kingdom,8,3.75
20761,2011-05,United Kingdom,12,4.368333333333333
20761,2011-06,United Kingdom,4,3.75
20761,2011-07,United Kingdom,17,3.9682352941176475
20761,2011-08,United Kingdom,2,3.75
20761,2011-09,United Kingdom,8,4.21375
20761,2011-10,United Kingdom,6,4.368333333333333
20761,2011-11,United Kingdom,11,5.7736363636363635
20761,2011-12,United Kingdom,4,3.75
20762,2011-09,EIRE,4,3.75
20762,2010-12,United Kingdom,15,4.266
20762,2011-01,United Kingdom,7,4.28
20762,2011-02,United Kingdom,9,3.75
20762,2011-03,United Kingdom,12,3.75
20762,2011-05,United Kingdom,5,3.75
20762,2011-06,United Kingdom,18,3.75
20762,2011-07,United Kingdom,8,3.75
20762,2011-08,United Kingdom,9,3.75
20762,2011-09,United Kingdom,3,3.75
20762,2011-10,United Kingdom,7,4.28
20762,2011-11,United Kingdom,8,4.6775
20762,2011-12,United Kingdom,1,3.75
20763,2011-09,EIRE,4,3.75
20763,2010-12,United Kingdom,9,4.180000000000001
20763,2011-01,United Kingdom,2,5.605
20763,2011-02,United Kingdom,1,3.75
20763,2011-03,United Kingdom,1,3.75
20763,2011-04,United Kingdom,16,1.25
20763,2011-06,United Kingdom,1,3.75
20763,2011-07,United Kingdom,6,3.75
20763,2011-08,United Kingdom,5,3.75
20763,2011-09,United Kingdom,1,3.75
20763,2011-10,United Kingdom,2,3.75
20763,2011-11,United Kingdom,24,2.2379166666666666
20763,2011-12,United Kingdom,1,3.75
20764,2011-06,Belgium,4,3.75
20764,2011-08,Belgium,4,3.75
20764,2011-08,EIRE,2,3.75
20764,2011-09,EIRE,4,3.75
20764,2011-11,EIRE,4,3.75
20764,2010-12,United Kingdom,13,4.345384615384615
20764,2011-01,United Kingdom,11,4.087272727272727
20764,2011-02,United Kingdom,11,3.75
20764,2011-03,United Kingdom,4,3.75
20764,2011-04,United Kingdom,8,4.21375
20764,2011-05,United Kingdom,7,3.75
20764,2011-06,United Kingdom,9,4.162222222222223
20764,2011-07,United Kingdom,5,3.75
20764,2011-08,United Kingdom,9,3.75
20764,2011-09,United Kingdom,7,4.28
20764,2011-10,United Kingdom,13,4.6061538461538465
20764,2011-11,United Kingdom,22,4.930454545454546
20764,2011-12,United Kingdom,7,5.340000000000001
20765,2011-08,EIRE,2,3.75
20765,2010-12,United Kingdom,12,4.0725
20765,2011-01,United Kingdom,3,3.75
20765,2011-02,United Kingdom,6,3.75
20765,2011-03,United Kingdom,8,3.75
20765,2011-04,United Kingdom,7,4.28
20765,2011-05,United Kingdom,6,3.75
20765,2011-06,United Kingdom,8,3.75
20765,2011-07,United Kingdom,11,4.087272727272727
20765,2011-08,United Kingdom,11,4.087272727272727
20765,2011-09,United Kingdom,5,3.75
20765,2011-10,United Kingdom,12,4.059166666666667
20765,2011-11,United Kingdom,12,4.6775
20765,2011-12,United Kingdom,1,7.46
20766,2011-06,Belgium,4,3.75
20766,2011-08,EIRE,2,3.75
20766,2011-09,EIRE,4,3.75
20766,2011-10,Germany,4,3.75
20766,2011-10,Portugal,2,3.75
20766,2010-12,United Kingdom,7,5.408571428571428
20766,2011-01,United Kingdom,3,6.276666666666666
20766,2011-02,United Kingdom,2,3.75
20766,2011-03,United Kingdom,5,4.492
20766,2011-04,United Kingdom,27,3.275925925925926
20766,2011-05,United Kingdom,11,4.424545454545455
20766,2011-06,United Kingdom,4,3.75
20766,2011-07,United Kingdom,8,3.75
20766,2011-08,United Kingdom,14,3.75
20766,2011-09,United Kingdom,1,3.75
20766,2011-10,United Kingdom,10,4.121
20766,2011-11,United Kingdom,14,4.8100000000000005
20766,2011-12,United Kingdom,2,3.75
20767,2011-09,EIRE,12,2.55
20767,2011-06,France,6,2.55
20767,2011-06,Germany,6,2.55
20767,2011-08,Germany,36,2.1
20767,2011-10,Germany,6,2.55
20767,2011-10,Portugal,3,2.55
20767,2010-12,United Kingdom,10,3.8049999999999997
20767,2011-01,United Kingdom,23,2.7595652173913043
20767,2011-02,United Kingdom,20,2.55
20767,2011-03,United Kingdom,9,2.8177777777777777
20767,2011-04,United Kingdom,12,2.55
20767,2011-05,United Kingdom,9,2.8177777777777777
20767,2011-06,United Kingdom,1,2.55
20767,2011-07,United Kingdom,34,2.4944117647058826
20767,2011-08,United Kingdom,20,2.55
20767,2011-09,United Kingdom,2,3.755
20767,2011-10,United Kingdom,12,2.55
20767,2011-11,United Kingdom,23,2.864347826086956
20767,2011-12,United Kingdom,9,3.0855555555555556
20768,2011-09,EIRE,6,2.55
20768,2010-12,United Kingdom,7,3.267142857142857
20768,2011-01,United Kingdom,6,2.55
20768,2011-02,United Kingdom,14,2.722142857142857
20768,2011-03,United Kingdom,4,2.55
20768,2011-04,United Kingdom,2,2.55
20768,2011-05,United Kingdom,7,2.55
20768,2011-06,United Kingdom,17,2.4652941176470584
20768,2011-07,United Kingdom,41,2.4907317073170727
20768,2011-08,United Kingdom,12,2.55
20768,2011-09,United Kingdom,1,2.55
20768,2011-10,United Kingdom,10,2.55
20768,2011-11,United Kingdom,42,2.1642857142857146
20768,2011-12,United Kingdom,8,2.85125
20769,2011-09,EIRE,12,2.55
20769,2011-10,Portugal,1,2.55
20769,2010-12,United Kingdom,4,2.55
20769,2011-01,United Kingdom,3,4.96
20769,2011-02,United Kingdom,9,2.55
20769,2011-03,United Kingdom,4,3.1525
20769,2011-06,United Kingdom,12,2.5124999999999997
20769,2011-07,United Kingdom,9,2.5
20769,2011-09,United Kingdom,3,4.156666666666666
20769,2011-10,United Kingdom,2,2.55
20769,2011-11,United Kingdom,14,2.55
20769,2011-12,United Kingdom,7,2.55
20770,2011-08,Belgium,6,2.55
20770,2011-10,Portugal,1,2.55
20770,2010-12,United Kingdom,25,2.5195999999999996
20770,2011-01,United Kingdom,52,2.223846153846154
20770,2011-02,United Kingdom,11,2.517272727272727
20770,2011-03,United Kingdom,10,2.5229999999999997
20770,2011-04,United Kingdom,8,2.5275
20770,2011-05,United Kingdom,9,2.48
20770,2011-06,United Kingdom,17,2.512941176470588
20770,2011-07,United Kingdom,33,2.4845454545454544
20770,2011-08,United Kingdom,7,2.55
20770,2011-09,United Kingdom,1,2.55
20770,2011-10,United Kingdom,3,2.55
20770,2011-11,United Kingdom,2,2.55
20771,2011-09,EIRE,6,2.55
20771,2011-10,Portugal,2,2.55
20771,2010-12,United Kingdom,6,2.55
20771,2011-02,United Kingdom,2,3.755
20771,2011-03,United Kingdom,1,2.55
20771,2011-04,United Kingdom,6,2.55
20771,2011-05,United Kingdom,13,2.55
20771,2011-06,United Kingdom,10,2.71
20771,2011-07,United Kingdom,23,2.4717391304347824
20771,2011-09,United Kingdom,6,2.55
20771,2011-10,United Kingdom,4,2.55
20771,2011-11,United Kingdom,22,2.769090909090909
20771,2011-12,United Kingdom,2,2.55
20772,2011-09,EIRE,6,2.55
20772,2011-08,Germany,12,2.55
20772,2011-10,Portugal,2,2.55
20772,2011-10,Spain,6,2.55
20772,2010-12,United Kingdom,11,3.2345454545454544
20772,2011-01,United Kingdom,18,2.55
20772,2011-03,United Kingdom,1,2.55
20772,2011-04,United Kingdom,14,2.55
20772,2011-05,United Kingdom,10,2.7909999999999995
20772,2011-06,United Kingdom,8,2.46
20772,2011-07,United Kingdom,26,2.5015384615384613
20772,2011-08,United Kingdom,4,2.55
20772,2011-09,United Kingdom,6,2.55
20772,2011-10,United Kingdom,13,2.920769230769231
20772,2011-11,United Kingdom,105,2.322857142857143
20772,2011-12,United Kingdom,4,3.1525
20772,2011-09,Unspecified,1,2.55
20773,2010-12,United Kingdom,17,1.65
20773,2011-01,United Kingdom,3,1.6499999999999997
20773,2011-02,United Kingdom,3,1.6499999999999997
20773,2011-03,United Kingdom,11,1.65
20773,2011-04,United Kingdom,2,1.65
20773,2011-05,United Kingdom,6,1.6499999999999997
20773,2011-06,United Kingdom,3,1.6499999999999997
20773,2011-07,United Kingdom,6,1.6499999999999997
20773,2011-08,United Kingdom,3,1.6499999999999997
20773,2011-09,United Kingdom,2,1.65
20774,2011-09,Germany,5,1.65
20774,2010-12,United Kingdom,8,1.65
20774,2011-01,United Kingdom,4,1.65
20774,2011-02,United Kingdom,5,1.65
20774,2011-03,United Kingdom,6,1.6499999999999997
20774,2011-04,United Kingdom,3,1.6499999999999997
20774,2011-05,United Kingdom,2,1.65
20774,2011-06,United Kingdom,3,1.6499999999999997
20774,2011-07,United Kingdom,7,1.65
20774,2011-08,United Kingdom,4,1.63
20774,2011-09,United Kingdom,37,1.6354054054054052
20774,2011-10,United Kingdom,2,1.63
20775,2010-12,United Kingdom,9,3.17
20775,2011-01,United Kingdom,6,1.6499999999999997
20775,2011-02,United Kingdom,6,1.6499999999999997
20775,2011-03,United Kingdom,11,1.65
20775,2011-04,United Kingdom,2,1.65
20775,2011-05,United Kingdom,2,1.65
20775,2011-06,United Kingdom,3,1.6499999999999997
20775,2011-08,United Kingdom,5,1.6299999999999997
20775,2011-09,United Kingdom,9,1.6344444444444444
20775,2011-10,United Kingdom,31,1.6370967741935485
20775,2011-11,United Kingdom,48,1.63875
20775,2011-12,United Kingdom,3,1.63
20777,2011-05,France,6,1.6499999999999997
20777,2011-10,Portugal,3,1.6499999999999997
20777,2010-12,United Kingdom,10,1.9919999999999998
20777,2011-01,United Kingdom,2,1.65
20777,2011-02,United Kingdom,9,1.65
20777,2011-03,United Kingdom,2,2.4699999999999998
20777,2011-04,United Kingdom,9,1.6499999999999997
20777,2011-05,United Kingdom,1,1.65
20777,2011-07,United Kingdom,1,1.65
20777,2011-08,United Kingdom,8,1.6424999999999998
20777,2011-09,United Kingdom,17,1.6323529411764703
20777,2011-10,United Kingdom,31,1.6396774193548385
20777,2011-11,United Kingdom,56,1.6417857142857142
20777,2011-12,United Kingdom,14,1.6300000000000001
20778,2010-12,United Kingdom,4,1.65
20778,2011-01,United Kingdom,4,1.65
20778,2011-02,United Kingdom,5,1.65
20778,2011-04,United Kingdom,2,1.65
20780,2010-12,Iceland,12,4.65
20780,2010-12,United Kingdom,18,7.026111111111111
20780,2011-02,United Kingdom,1,10.79
20780,2011-03,United Kingdom,1,5.49
20780,2011-04,United Kingdom,1,5.49
20780,2011-06,United Kingdom,1,5.49
20780,2011-10,United Kingdom,1,10.79
20780,2011-11,United Kingdom,11,6.935454545454545
20780,2011-12,United Kingdom,2,10.79
20781,2011-02,Saudi Arabia,2,5.49
20781,2010-12,United Kingdom,10,7.148999999999999
20781,2011-01,United Kingdom,1,5.49
20781,2011-02,United Kingdom,2,5.49
20781,2011-03,United Kingdom,1,10.79
20781,2011-04,United Kingdom,1,5.49
20781,2011-05,United Kingdom,2,5.49
20781,2011-06,United Kingdom,1,5.49
20781,2011-09,United Kingdom,1,5.49
20781,2011-10,United Kingdom,2,5.49
20781,2011-11,United Kingdom,10,6.0200000000000005
20781,2011-12,United Kingdom,5,2.658
20782,2010-12,Iceland,6,5.489999999999999
20782,2010-12,United Kingdom,17,7.116470588235294
20782,2011-01,United Kingdom,3,5.489999999999999
20782,2011-02,United Kingdom,5,6.55
20782,2011-04,United Kingdom,3,5.489999999999999
20782,2011-05,United Kingdom,1,5.49
20782,2011-06,United Kingdom,2,8.14
20782,2011-09,United Kingdom,5,5.49
20782,2011-11,United Kingdom,6,9.023333333333333
20782,2011-12,United Kingdom,6,8.433333333333332
20785,2011-01,United Kingdom,1,39.95
20785,2011-02,United Kingdom,1,39.95
20785,2011-03,United Kingdom,11,36.67727272727273
20785,2011-04,United Kingdom,1,39.95
20793,2010-12,United Kingdom,1,6.75
20793,2011-02,United Kingdom,5,6.75
20793,2011-07,United Kingdom,1,6.75
20793,2011-09,United Kingdom,1,6.75
20794,2011-02,EIRE,12,2.55
20794,2011-02,Germany,8,2.55
20794,2010-12,United Kingdom,2,3.8049999999999997
20794,2011-01,United Kingdom,2,5.01
20794,2011-02,United Kingdom,8,2.55
20794,2011-03,United Kingdom,12,2.750833333333333
20794,2011-04,United Kingdom,16,2.325
20794,2011-05,United Kingdom,11,3.2072727272727275
20794,2011-06,United Kingdom,8,2.55
20794,2011-07,United Kingdom,1,4.96
20794,2011-09,United Kingdom,1,4.96
20794,2011-10,United Kingdom,7,2.55
20794,2011-11,United Kingdom,5,3.996
20794,2011-12,United Kingdom,6,3.353333333333333
20795,2011-01,EIRE,6,2.1
20795,2011-01,United Kingdom,1,4.13
20795,2011-05,United Kingdom,12,2.1
20795,2011-08,United Kingdom,6,2.1
20795,2011-09,United Kingdom,12,2.1
20795,2011-11,United Kingdom,5,3.318
20795,2011-12,United Kingdom,7,2.39
20796,2011-08,Germany,12,1.6499999999999997
20796,2011-03,United Kingdom,4,1.65
20796,2011-04,United Kingdom,3,1.6499999999999997
20796,2011-05,United Kingdom,12,1.6499999999999997
20796,2011-08,United Kingdom,16,1.65
20796,2011-09,United Kingdom,10,1.65
20796,2011-10,United Kingdom,1,3.29
20796,2011-11,United Kingdom,4,1.65
20798,2010-12,United Kingdom,26,2.1000000000000005
20798,2011-01,United Kingdom,10,2.1
20801,2011-04,Finland,16,0.79
20801,2011-01,Poland,16,0.75
20801,2011-02,Spain,6,2.55
20801,2010-12,United Kingdom,126,0.9879365079365079
20801,2011-01,United Kingdom,323,1.4639628482972136
20801,2011-02,United Kingdom,18,4.558333333333334
20801,2011-03,United Kingdom,16,2.85125
20801,2011-04,United Kingdom,242,0.8072314049586777
20801,2011-05,United Kingdom,250,0.79
20802,2011-09,EIRE,18,1.65
20802,2011-11,EIRE,12,1.6499999999999997
20802,2010-12,United Kingdom,254,0.6578740157480315
20802,2011-01,United Kingdom,48,1.1375
20802,2011-02,United Kingdom,40,2.06
20802,2011-03,United Kingdom,94,1.566595744680851
20802,2011-04,United Kingdom,34,1.842941176470588
20802,2011-05,United Kingdom,49,1.7838775510204081
20802,2011-06,United Kingdom,24,2.47
20802,2011-07,United Kingdom,38,2.0384210526315787
20802,2011-08,United Kingdom,82,1.4743902439024388
20802,2011-09,United Kingdom,18,1.6499999999999997
20802,2011-10,United Kingdom,10,1.65
20802,2011-11,United Kingdom,18,1.6499999999999997
20803,2011-02,EIRE,6,1.6499999999999997
20803,2011-03,EIRE,6,1.6499999999999997
20803,2011-01,Poland,36,0.42
20803,2010-12,United Kingdom,113,0.5500884955752212
20803,2011-01,United Kingdom,265,0.4308301886792452
20803,2011-02,United Kingdom,12,3.2900000000000005
20803,2011-03,United Kingdom,5,2.962
20803,2011-04,United Kingdom,496,0.42508064516129035
20803,2011-05,United Kingdom,6,0.38999999999999996
20816,2011-04,United Kingdom,8,1.95
20818,2010-12,United Kingdom,2,7.62
20818,2011-01,United Kingdom,3,4.986666666666667
20818,2011-05,United Kingdom,10,1.25
20819,2011-09,France,4,3.75
20819,2011-10,Hong Kong,4,3.75
20819,2011-02,Switzerland,4,3.75
20819,2010-12,United Kingdom,1,3.75
20819,2011-01,United Kingdom,10,2.738
20819,2011-04,United Kingdom,4,3.75
20819,2011-06,United Kingdom,4,4.6775
20819,2011-07,United Kingdom,5,3.75
20819,2011-09,United Kingdom,1,7.46
20819,2011-10,United Kingdom,1,7.46
20819,2011-11,United Kingdom,25,3.8984000000000005
20819,2011-07,Unspecified,1,3.75
20820,2010-12,United Kingdom,3,4.95
20820,2011-03,United Kingdom,2,4.95
20821,2011-03,United Kingdom,1,4.95
20821,2011-04,United Kingdom,1,4.95
20821,2011-05,United Kingdom,6,4.95
20821,2011-07,United Kingdom,6,4.95
20821,2011-08,United Kingdom,1,4.95
20821,2011-11,United Kingdom,2,4.95
20823,2011-04,United Kingdom,104,0.7899999999999999
20823,2011-05,United Kingdom,56,0.79
20823,2011-06,United Kingdom,8,0.79
20826,2010-12,United Kingdom,6,2.12
20826,2011-01,United Kingdom,6,2.12
20826,2011-04,United Kingdom,144,0.39
20826,2011-05,United Kingdom,120,0.39
20827,2011-04,United Kingdom,88,0.39
20828,2011-01,Channel Islands,6,2.55
20828,2011-03,Channel Islands,12,2.55
20828,2011-06,Channel Islands,6,2.55
20828,2011-08,Channel Islands,12,2.55
20828,2011-11,Channel Islands,12,2.55
20828,2011-02,EIRE,16,2.55
20828,2011-04,EIRE,6,2.55
20828,2011-06,EIRE,12,2.55
20828,2011-10,EIRE,6,2.55
20828,2010-12,Germany,12,2.55
20828,2011-01,Germany,18,2.55
20828,2011-04,Germany,12,2.55
20828,2010-12,Spain,1,2.55
20828,2011-01,Spain,6,2.55
20828,2011-11,Spain,6,2.55
20828,2010-12,United Kingdom,88,2.6640909090909086
20828,2011-01,United Kingdom,61,3.0240983606557377
20828,2011-02,United Kingdom,109,2.6613761467889905
20828,2011-03,United Kingdom,128,2.38125
